_id,name,scheduleTime,time,shift,activityOrder,records[0],records[1],records[2],records[3],records[4],records[5],records[6],_class
67120dd477c2145c2da8ae95,Run JT & RT Report and Add to COB Over 5 mins sheet.,,Fri Oct 18 12:57:16 IST 2024,Morning-Weekday-Holiday,6,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570c4""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca5719b""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9601""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96d8""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97af""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9886""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fae""}}",com.ncinga.backend.documents.Activities
67120dd577c2145c2da8ae98,Send CAL/CPL reports,,Fri Oct 18 12:57:17 IST 2024,Morning-Weekday-Holiday,7,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570c5""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca5719c""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9602""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96d9""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97b0""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9887""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27faf""}}",com.ncinga.backend.documents.Activities
67120dd577c2145c2da8ae99,DFCC Visa Acquiring  File copy,,Fri Oct 18 12:57:17 IST 2024,Morning-Weekday-Holiday,8,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570c6""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca5719d""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9603""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96da""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97b1""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9888""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fb0""}}",com.ncinga.backend.documents.Activities
67120dd577c2145c2da8ae9a,Download the acquiring BIN file (Ep304Ext.txt file)     (Only  Saturday),,Fri Oct 18 12:57:17 IST 2024,Morning-Weekday-Holiday,9,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570c7""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca5719e""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9604""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96db""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97b2""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9889""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fb1""}}",com.ncinga.backend.documents.Activities
67120dd577c2145c2da8ae9b,DFCC MT940 Dialog and CEAT Email send  (After COB) ,,Fri Oct 18 12:57:17 IST 2024,Morning-Weekday-Holiday,10,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570c8""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca5719f""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9605""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96dc""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97b3""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e988a""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fb2""}}",com.ncinga.backend.documents.Activities
67120dd677c2145c2da8ae9c,Mailing CashBack File to Cards Reconcillation 06 (Only after CMS EOD Completion) Copy to folder,,Fri Oct 18 12:57:18 IST 2024,Morning-Weekday-Holiday,11,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570c9""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571a0""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9606""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96dd""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97b4""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e988b""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fb3""}}",com.ncinga.backend.documents.Activities
67120dd677c2145c2da8ae9d,Merchant GL file Upload (Only after CMS EOD COB Completion),,Fri Oct 18 12:57:18 IST 2024,Morning-Weekday-Holiday,12,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570ca""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571a1""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9607""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96de""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97b5""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e988c""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fb4""}}",com.ncinga.backend.documents.Activities
6718dbc60fbb08655c5dfcac,"Pawning - Market Value report, Generate T24 file",,Wed Oct 23 16:49:34 IST 2024,Morning-Weekday-Holiday,13,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570cb""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571a2""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9608""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96df""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97b6""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e988d""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fb5""}}",com.ncinga.backend.documents.Activities
6718dbc70fbb08655c5dfcad,Pawning - GL file to T24 side (BEFORE COB),,Wed Oct 23 16:49:35 IST 2024,Morning-Weekday-Holiday,14,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570cc""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571a3""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9609""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96e0""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97b7""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e988e""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fb6""}}",com.ncinga.backend.documents.Activities
6718dbc70fbb08655c5dfcae,Pawning Backup start and Delete the previous Backup,,Wed Oct 23 16:49:35 IST 2024,Morning-Weekday-Holiday,15,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570cd""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571a4""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e960a""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96e1""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97b8""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e988f""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fb7""}}",com.ncinga.backend.documents.Activities
6718dbc70fbb08655c5dfcaf,Pawning EOD (Saturday and Sunday no need to ask confirmation),,Wed Oct 23 16:49:35 IST 2024,Morning-Weekday-Holiday,16,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570ce""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571a5""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e960b""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96e2""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97b9""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9890""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fb8""}}",com.ncinga.backend.documents.Activities
6718dbc70fbb08655c5dfcb0,Pawning EOD Reports,,Wed Oct 23 16:49:35 IST 2024,Morning-Weekday-Holiday,17,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570cf""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571a6""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e960c""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96e3""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97ba""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9891""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fb9""}}",com.ncinga.backend.documents.Activities
6718dbc80fbb08655c5dfcb1,Leasing Backup start and Delete previous Backup,,Wed Oct 23 16:49:36 IST 2024,Morning-Weekday-Holiday,18,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570d0""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571a7""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e960d""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96e4""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97bb""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9892""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fba""}}",com.ncinga.backend.documents.Activities
6718dbc80fbb08655c5dfcb2,Leasing EOD and Generate the GL file,,Wed Oct 23 16:49:36 IST 2024,Morning-Weekday-Holiday,19,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570d1""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571a8""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e960e""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96e5""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97bc""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9893""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fbb""}}",com.ncinga.backend.documents.Activities
6718dbc80fbb08655c5dfcb3,Leasing file transfer to T24 (Pre COB),,Wed Oct 23 16:49:36 IST 2024,Morning-Weekday-Holiday,20,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570d2""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571a9""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e960f""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96e6""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97bd""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9894""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fbc""}}",com.ncinga.backend.documents.Activities
67120dfc77c2145c2da8af2a,Check the Status of Leasing EOD,,Fri Oct 18 12:57:56 IST 2024,Night-Weekday-Holiday,1,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570d3""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571aa""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9610""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96e7""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97be""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9895""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fbd""}}",com.ncinga.backend.documents.Activities
67120dee77c2145c2da8aef3,Process Autopay SI File (Only after CMS EOD Completion) -8 PM,,Fri Oct 18 12:57:42 IST 2024,Night-Weekday-Holiday,2,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570d4""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571ab""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9611""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96e8""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97bf""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9896""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fbe""}}",com.ncinga.backend.documents.Activities
67120def77c2145c2da8aef5,PCM EOD 9.30 PM,,Fri Oct 18 12:57:43 IST 2024,Night-Weekday-Holiday,3,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570d5""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571ac""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9612""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96e9""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97c0""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9897""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fbf""}}",com.ncinga.backend.documents.Activities
67120dee77c2145c2da8aef0,Download Mastercards for SUB-EOD 1,,Fri Oct 18 12:57:42 IST 2024,Night-Weekday-Holiday,4,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570d6""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571ad""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9613""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96ea""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97c1""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9898""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fc0""}}",com.ncinga.backend.documents.Activities
67120dee77c2145c2da8aef1,Start 1st CMS SUB-EOD at 10.30 PM,,Fri Oct 18 12:57:42 IST 2024,Night-Weekday-Holiday,5,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570d7""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571ae""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9614""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96eb""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97c2""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9899""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fc1""}}",com.ncinga.backend.documents.Activities
67120def77c2145c2da8aef6,Remaining Mastercard files (11.50 PM),,Fri Oct 18 12:57:43 IST 2024,Night-Weekday-Holiday,6,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570d8""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571af""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9615""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96ec""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97c3""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e989a""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fc2""}}",com.ncinga.backend.documents.Activities
67120def77c2145c2da8aef7,Payment File  (12.00 AM),,Fri Oct 18 12:57:43 IST 2024,Night-Weekday-Holiday,7,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570d9""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571b0""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9616""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96ed""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97c4""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e989b""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fc3""}}",com.ncinga.backend.documents.Activities
67120df077c2145c2da8aef8,CMS BACKUP Delete BACNEND/ONLINE/CEFT,,Fri Oct 18 12:57:44 IST 2024,Night-Weekday-Holiday,8,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570da""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571b1""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9617""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96ee""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97c5""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e989c""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fc4""}}",com.ncinga.backend.documents.Activities
67120df077c2145c2da8aef9,T-67 File Upload,,Fri Oct 18 12:57:44 IST 2024,Night-Weekday-Holiday,9,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570db""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571b2""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9618""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96ef""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97c6""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e989d""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fc5""}}",com.ncinga.backend.documents.Activities
67120df077c2145c2da8aefa,DCF File Upload,,Fri Oct 18 12:57:44 IST 2024,Night-Weekday-Holiday,10,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570dc""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571b3""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9619""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96f0""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97c7""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e989e""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fc6""}}",com.ncinga.backend.documents.Activities
67120df177c2145c2da8aefc,"Start 2nd CMS SUB EOD - Payment (2),T-67, DCF, Mastercards(4), Visa(2), ATM",,Fri Oct 18 12:57:45 IST 2024,Night-Weekday-Holiday,11,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570dd""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571b4""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e961a""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96f1""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97c8""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e989f""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fc7""}}",com.ncinga.backend.documents.Activities
67120df177c2145c2da8aefd,Continue CMS MAIN EOD,,Fri Oct 18 12:57:45 IST 2024,Night-Weekday-Holiday,12,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570de""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571b5""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e961b""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96f2""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97c9""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98a0""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fc8""}}",com.ncinga.backend.documents.Activities
67120df177c2145c2da8aefe,EVENT-LOG-ARCHIVE (8.30PM),,Fri Oct 18 12:57:45 IST 2024,Night-Weekday-Holiday,13,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570df""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571b6""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e961c""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96f3""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97ca""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98a1""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fc9""}}",com.ncinga.backend.documents.Activities
67120df177c2145c2da8aeff,Transaction Rc.cycler online service [9:00 PM ](Before COB),,Fri Oct 18 12:57:45 IST 2024,Night-Weekday-Holiday,14,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570e0""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571b7""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e961d""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96f4""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97cb""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98a2""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fca""}}",com.ncinga.backend.documents.Activities
67120df277c2145c2da8af00,COB Backup 09:30 PM / Gzip,,Fri Oct 18 12:57:46 IST 2024,Night-Weekday-Holiday,15,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570e1""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571b8""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e961e""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96f5""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97cc""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98a3""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fcb""}}",com.ncinga.backend.documents.Activities
67120df277c2145c2da8af01,COUNT FFCB.AC.HVT.TRIGGER & FBNK.AC.HVT.TRIGGER,,Fri Oct 18 12:57:46 IST 2024,Night-Weekday-Holiday,16,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570e2""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571b9""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e961f""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96f6""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97cd""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98a4""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fcc""}}",com.ncinga.backend.documents.Activities
67120df277c2145c2da8af03,CLEAR-FILE F.EB.EOD.ERROR & CLEAR-FILE FBNK.AA.UNAUTH.ACTIVITIES.LIST,,Fri Oct 18 12:57:46 IST 2024,Night-Weekday-Holiday,17,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570e3""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571ba""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9620""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96f7""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97ce""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98a5""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fcd""}}",com.ncinga.backend.documents.Activities
67120df377c2145c2da8af04,Remove DB stale locks & clear RTN.CLEAR.EXPIRED.TOKENS,,Fri Oct 18 12:57:47 IST 2024,Night-Weekday-Holiday,18,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570e4""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571bb""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9621""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96f8""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97cf""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98a6""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fce""}}",com.ncinga.backend.documents.Activities
67120df377c2145c2da8af05,BNK/DFCC.ECB.DAILYSCAN Service start,,Fri Oct 18 12:57:47 IST 2024,Night-Weekday-Holiday,19,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570e5""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571bc""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9622""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96f9""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97d0""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98a7""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fcf""}}",com.ncinga.backend.documents.Activities
